1,-136.8871190020998
2,-73.46114642392592
3,-134.97663803873368
4,-171.21464746606887
5,-98.90079024780592
6,-121.84436745040938
7,-165.0154117288272
8,-86.45954709838699
9,-235.1059933289391
10,-140.99473375172568
11,-108.43921805213068
12,-123.8504038320451
13,-80.99434310037137
14,-2.6156608120947027
15,-133.67112550573995
16,-234.87919437249576
17,-115.63040409048875
18,-103.38520581713294
19,-146.04885355496228
20,-135.79226586841105
21,-349.183778154105
22,-235.6526341800363
23,-315.9666177184779
24,-181.9922273026442
25,-364.30121658154536
26,-138.78857452782918
27,-276.2420194560897
28,-140.406196645572
29,-204.16221322067548
30,-138.6691039062514
31,-145.26985636718217
32,-134.02705195229703
33,-248.9198170703928
34,-107.38181280646963
35,-136.51498887671963
36,1.6702348308225226
37,-148.13569655869918
38,-249.3648529682104
39,-129.2659249619193
40,-138.68834634522068
41,-130.81965658825018
42,-434.2102260781315
43,-134.6887932048124
44,-181.4841937661638
45,-102.69063665086078
46,-130.08871136785933
47,-109.83500634706404
48,-103.70593270953611
49,-85.93058209301462
50,-150.03435702153638
51,-361.52727873575714
52,-115.51354096866766
53,-142.01239133208674
54,-79.89332082090894
55,-144.7429076769603
56,-102.96927084455557
57,-152.99057258207907
58,-294.9636345564767
59,-93.81743238601234
60,-146.56792425005554
61,-262.208233131302
62,-65.9706009050837
63,-219.4864983079105
64,-116.1052382661237
65,-257.1789498647029
66,-106.13553525320111
67,-147.99811164144018
68,-122.5959101009941
69,-88.60590465765834
70,-114.55293280812953
71,-135.508592854177
72,-128.20112949443222
73,-109.0997641046783
74,-115.2869419429963
75,-120.31480715477169
76,-111.7708722783043
77,-95.04119074716978
78,-239.4748094393096
79,-129.32851445980162
80,-108.28359384115029
81,-89.30757163861732
82,-113.73797132971183
83,-191.3537492700663
84,-253.2667376132354
85,-140.8638559052962
86,-118.39162233644936
87,-100.60358588489974
88,-289.00707702868306
89,-85.56104906693274
90,-108.02026313817436
91,-103.13159123544249
92,-167.82456859626552
93,-86.81259101646943
94,-52.01655208069002
95,-79.77516151816803
96,-93.46128650829756
97,-105.73851831151586
98,-184.21093395505824
99,-103.84747479611411
100,-111.72562651790783
101,-103.63500933133908
102,-125.97088840028115
103,-61.03194967000563
104,-103.2003569346218
105,-212.0791944712803
106,-106.04694441038608
107,-124.3810895360416
108,-123.28981501417591
109,-74.98078691392908
110,-106.14533617152813
111,-133.61317452134477
112,-76.31982440091082
113,-84.03251867214499
114,-267.2901915891711
115,-111.3074657076306
116,-1.837741673938453
117,-109.6473399992572
118,-302.76754761603405
119,-115.28401336282494
120,-97.02717467141633
121,-115.95026872497797
122,-51.84594118879752
123,-83.28938995915695
124,-138.65089868909135
125,-173.2655966253854
126,-90.36636314486199
127,-212.25007466713436
128,-156.03512711221606
129,-67.07800266559785
130,-64.59567816524238
131,-111.73785257883624
132,-80.38923526754859
133,-110.37710325257879
134,-97.74572012373827
135,-190.08594012396526
136,-133.91098947970005
137,-13.085123361200033
138,-109.21402388582196
139,-164.31566618148977
140,-131.6912831310131
141,-123.79070427543436
142,-135.38622898042559
143,-88.05952096710917
144,-98.48396648668708
145,-75.68308196903853
146,-107.73102231144892
147,-186.90456659977698
148,-113.41763799836198
149,-253.0032510255661
150,-131.3624023683722
151,-81.4605853534112
152,-90.19131872878314
153,-100.59211280087105
154,-140.13488857804828
155,-126.3036573112183
156,-107.38000891189536
157,-228.30258762158817
158,-123.86168151381374
159,-129.39820553685655
160,-102.89057657059298
161,-28.3657029150461
162,-119.32615179692252
163,-218.07053193658766
164,-110.47571672932574
165,-80.0798185651991
166,-85.29121959180532
167,-81.68109586946585
168,-94.62348696924374
169,-101.60603248581056
170,-105.09852016986106
171,-133.63091530609577
172,-157.7190492613768
173,-73.91093483504548
